tweet_id,sentiment,author,content
1694220947,happiness,wips,lee net op twitter dat het star war day quit may ith you quit jeez wat slecht
1694220979,neutral,UniqueGuitarist,lol ly
1694221032,neutral,skyhawkmatthew,320 go drive my 6 go free 1 5 to external storage permanently connect home
1694221060,happiness,Claudia_inD,office hectic week weekend awesome
1694221076,surprise,dvroegop,gon na wear pink outfit assume buy
1694221099,neutral,SocialSammy,gud nite catch tomorrow
1694221146,relief,annawaits,ooh good wait little bit money job situation go thank
1694221200,sadness,kathrynne_klimo,fast amp furious excellent movie andy great guy time lol
1694221214,relief,jencorbett,grub nice cook feel like princess time
1694221221,relief,firecracker_sj,alright forgive long ship harry ron harry snape cool mu top sirius remus
1694221255,love,carrieheffernan,love feeling finish 10 page paper
1694221331,enthusiasm,lexipanda,hey jesse background let know think
1694221360,happiness,mrjawright,eagerly anticipate twitpic
1694221363,neutral,katepssh,wait till tomorrow new day
1694221426,neutral,petemc,ith
1694221462,worry,dizzycoolbabe,argh help it conspiracy lol today lizzie
1694221517,neutral,maddybt,officially unavailable good friend
1694221553,neutral,headoverjon,i sit super nervous chiodo contest hope win
1694221558,love,dolidh,listen comedian like felicia michael margaret cho jeff dunham today
1694221609,happiness,ashleycarey,
1694221644,neutral,Official_M,sherrieshepherd give link give twitter tip hope help
1694221697,love,yumi123,oh happy judd day haha
1694221727,neutral,ayanami136,tax reply myspace
1694221788,neutral,Lord_Kartz,include shota shota stuff release reflexive arcade
1694221895,worry,zsomborg,is navy present
1694221976,neutral,hoado,thank i i tu i vi i ban i am kha ing oh no ve i con kha ing qu y
1694222044,love,Sampad,see lot fu friend friend fan zoozoo soda new face pug ilike
1694222105,neutral,carambs,think yuji stabilo eye week
1694222169,empty,cece_newnew,oh naw ill ha cece changes need ill
1694222218,happiness,BonnieDarling,ok shower call hour think indulge amp respond allow robin thick serenade
1694222234,neutral,jdeplater,actually composite film want real rain let know
1694222261,worry,Sh4dy,haha nice need iphone
1694222277,neutral,lopezwilfred,important like look like old hairstyle actually
1694222285,surprise,nickmackechnie,see start follow welcome all
1694222350,neutral,SarahSaner,make bed create noise amp clean cleaning day long music amp smile i
1694222390,worry,Street3,3 37 go sleep 4 hour lol good night
1694222396,neutral,michellemadow,summer
1694222424,love,AJuOnLiNE,ha ha thank
1694222435,worry,Jinxie_G,home wookie household dive edit nemesis maybe work dusk death him
1694222496,love,dammit_rab,play tight match man good shit constantly evolving bore fuck east coast
1694222499,worry,x33ieroNINJA,man need talk happen today
1694222598,happiness,marcvanderchijs,great idea
1694222635,love,caityyyyyy,hey nat twitter twitter twitter hahaha love youu
1694222692,worry,graciebabee,i andy say hour ago hope actually
1694222699,happiness,katjrobertson,time kathleen bed way past time expect hear noon lol blessed morning
1694222729,neutral,justinforrest,babe it 3
1694222737,fun,ITsGEOBetCH,it cry u tomorrow muah
1694222755,neutral,Dae_Marie,drive home listen prince
1694222776,happiness,xxSam,new supernatural tonight
1694222779,fun,britishgirlsoph,download song try sneak lil homework main priority song lol
1694222802,neutral,eBeth,love help prop bar
1694236830,relief,Dichenlachman,fun
1694236858,happiness,Sunshineliron,so so thank upload new campaign vid post link min babe
1694236893,neutral,OspreyFlyer,sorry triple twitter post have trouble i stocktwit account try clutter twittersphere
1694236912,neutral,loekessers,hee hallo
1694236926,neutral,mrszjbarbar,zap
1694237076,worry,lopezwilfred,thank bless day
1694237085,empty,eliiiiza,exactly silent treatment great torture method
1694237127,relief,Tasha_jordan,spirit jimmy glad go
1694237146,happiness,amelialarosa,act school yaya
1694237218,neutral,ophiesay,yo wake groggily walk office sleep lap
1694237384,happiness,JavierChua,thank feel happy 2 ur day great enjoy 2 full i fun
1694237428,happiness,hjmart,need help image let know convo forum link
1694237491,fun,gchelp,subs 2003 subs 2008 damn damn fun time ich
1694237516,love,Chook8590,dinner
1694237549,empty,Brinkytinky,pay attention school distracted browse pokernew
1694237551,happiness,samstephens,heh thank adorable plug cough info cough cough
1694237578,neutral,olitee,him tough choice get match
1694237622,neutral,ronaldtrijber,today efteling fun sure python rollercoaster ride
1694237681,worry,Mrs_Smiler,arr well half brekkie bed weather 2 gud black country day wo let damper plan biq
1694237789,happiness,DukeSkywalker,ah rock
1694237803,fun,HatschePetsu,today jon doe play mojo ia i excite it i gon na funny carry equipment backline
1694237863,sadness,AxSylum,cont bastardized version french fun believe
1694237975,neutral,joeag,tired tired tired freefest today
1694237976,love,myfolklover,glad like
1694238022,happiness,orpheus42,rachmaninoff make happy panda
1694238052,neutral,nzmovieguy,second wind home time
1694238090,love,annielsie,sorta like new sleep schedule night quiet creative time ah anti drug
1694238100,neutral,Lastoadri,let hope retirement cancel reason
1694238108,relief,Valerae,relaxing time movie treat
1694238126,happiness,phusionade,smack head
1694238127,love,K_Mui182,love marky mark
1694238137,worry,avablava,have massive headache want eat nachos
1694238168,neutral,richbrown,go beach today
1694238206,neutral,brandomonk,pea plant
1694238226,worry,yesssPecan,scare think 2 yr later look pix
1694238263,empty,AlexTrup,twitter photo support build welcome try website share photo
1694238269,sadness,jordanrimell,day work i excited lay place o job
1694238331,relief,ac07,watch twin gon na ice tea be
1694238334,enthusiasm,_dznr,outta follow zip discount update
1694238344,fun,Stu_D0gg,aww shook i gon overprotective incase start cybercheatin lol
1694238384,neutral,sirdoc,
1694238412,neutral,jerricklim,swim eventually
1694238413,neutral,scottearle,umm look head
1694238710,neutral,faconti,bom dia rembrandt impact basin mercury
1694238715,surprise,d0nrumata,finally welcome new amp tweet
1694238716,love,Cranialstrain,congratulation chap pass love claude
1694238722,neutral,Liberal72,i ve sneeze feel like train wreck week it i piggystuff we re good
1694238739,neutral,spodzone,honour
1694238836,relief,cavorting,di late nintendo is 2 camera stuff build gadget house luckily blackberry free work
1694238912,fun,bmxfan,come bulgaria great fan
1694238955,neutral,lopezwilfred,thank
1694238984,happiness,paval,wow wow hope sort gut near future
1694239012,happiness,lauch10,less awesome u follow ur love molly haha u chat
1694239107,neutral,__jazzmin,adobe effect is sol server nice nice sleep
1694239118,neutral,venite,good country
1694239131,happiness,vitsky,bag look stylish congrats
1694239218,surprise,mymemoirs,lol great
1694239351,worry,LincolnRolls,thank tweetstat confirm long suspect twitter keep way late
1694239387,neutral,Emmmaa___,it send dream story twitter send bobo mail i
1694239412,worry,apraalii,oh know church get mcfly
1694239452,neutral,aussie_ali,organise day indulgence amp luxury pamper day finger cross like surprise
1694239462,worry,minitrucker,lookin work online watchin shaycarl late vlog entry youtube texting lady friend bed call
1694239506,worry,haileyfrances,3 way
1694239626,neutral,Brayds,wonder run son
1694239683,neutral,PhotoExhibition,answer email question art photography yes i actually reply entry deadline 22nd
1694239689,neutral,yuriyvolkov,source
1694239693,sadness,TheTAZZone,gotta grab hour half sleep girl school gawd life multi talkin night mornin
1694239803,love,JagesAnnan,kind mood reason lol try mushy behave
1694239833,neutral,kierondonoghue,godawful hangover today worth tho
1694239929,happiness,yandelle,wolverine great
1694239965,neutral,DTChick,congrats person hear read today
1694239985,enthusiasm,NicolaWwilts,go ear home plenty painting
1694240040,fun,ddoodm,thank follow love
1694240041,happiness,90rachal,morning kid enjoy breakfast
1694240046,surprise,andrewdisley,need shipping forecast inland
1694240050,love,samstephens,thank andrew publish look forward
1694240105,neutral,benzoenator,legal study law student twitter love couple reference case involve bias jury jury nullification etc
1694240176,sadness,nicodemuss,school today go it mate i mills i
1694240237,worry,orensol,have elevate error rate streamkey find connection problem server migration easy huh
1694240281,happiness,myfolklover,thank
1694240308,worry,Hargarmoopy,remind amp pic bloom clematis wind storm tomorrow
1694240395,neutral,TMagic83,vote goal 10 help win goal month
1694240409,sadness,LiesX,way inconvenient
1694240439,happiness,ange9520,way home school lol car tired
1694240467,enthusiasm,sophiehandley,aww iff up il up town ex
1694240468,love,Brooklyn_H,gon na knit melted heart toy mum mother day great love luv ya mummy
1694240469,relief,skoolprincipal,exam oh nerve wracking experience pass
1694240470,relief,dogsounds,humble good go work paintball day soon fuel strip doubt
1694240540,sadness,lpcustom31,sorry disappoint big nascar fan all around decent redneck
1694240546,worry,edwardli,work today mind
1694240608,love,sarahlee74,yah feel well beaut day sophie razz skateboard park 3 yrs charlie happy school
1694240643,neutral,Smophs,man
1694240665,relief,rowenarazak,hehehe hello good twitter
1694240679,sadness,_Anj08_,tired friendster account
1694240784,happiness,Banubee,yaawwnn the bank holiday let today prepare
1694240800,neutral,fireartist,old blue go slow code nowadays laptop borrow work let lounge browse
1694240825,happiness,MariahHoneyLee,good job world amp yes australia
1694240891,happiness,NicolaEJohnson,shopping grandparent dinner of woop
1694240895,happiness,RainyCityLove,new project go incredibly tired today think monday permanently
1694240900,neutral,ThatsTwit,thank tweetstat confirm long suspect twitter keep way late it
1694254759,happiness,SimonGlinski,big shout home girl know
1694254872,love,arhi,like
1694254888,fun,guittaraxx,hahaha yes yes course look jack need time i
1694254895,empty,Laveeza,it
1694255041,relief,_ksj_,weirdo
1694255081,happiness,sarahmartin1995,11 day till county rely 2 tak 3 14 take
1694255268,worry,waywardtapper,feel considerably well 13 hour sleep right
1694255291,worry,swiffmusic,sexy ass sleep foo weekend mami
1694255346,surprise,JagesAnnan,oh dub breesaholic insomniac feel special oh add angel drink post
1694255347,neutral,ayeshun_baby,yeah i okay lot happen special moment ex
1694255378,neutral,jordanhowell,oki doki later
1694255417,love,Brandfanatic,hello lovely follower love peace house lola need weather
1694255431,fun,xxbubbles336xx,haha good slightly geeky funny i
1694255489,neutral,agdymahoozle,go accord plan use rfid guinea pig bitchin of extension play end week
1694255571,worry,syamira723,english pa refuse countdown make sad shower nap
1694255582,empty,electroshit,live studio sound important oh mildura totally boring mah bye
1694255591,neutral,StephanieMxx,agree
1694255606,neutral,Vickiedoherty,lie sofa chilling don't intend move time soon
1694255721,neutral,wendyg,tweet postcard gutless easily retrievable archive email save machine
1694255751,neutral,martinlittle,forget edinburgh check edinburghac org uk
1694255760,worry,katiesgreat,good yeah fine thank dread history tomorrow mood hyperactive 20 year old lao
1694255765,neutral,superficialgirl,rip good
1694255797,fun,marielness,yogurt home lady mona one i song yoplait lookin forward his i tomorrow amp rehearsal night
1694255800,happiness,cinnamonlips,excited summer steve linwood eric clapton eagle death metal ah dead weather
1694255873,love,Stu_D0gg,kiss kiss stu deez bed sweet dream ma'am hehe xoxo
1694255921,neutral,stevie_nicole,apple fritter like perfect food don't think
1694255941,sadness,mellowmasher,egg today shame look forward egg bacon sandwich
1694255958,happiness,innerteapot,finish record improvisation second instrument late podcast happy nearly mix time
1694255974,neutral,dn2k,bank holiday today
1694255988,surprise,0xRaex0,try save money ipod touch
1694256031,happiness,porkoangel,come sydney cool meet i love meet favourite comedian
1694256032,neutral,andrew_kemp,bank holiday office
1694256157,love,NadiaFN,haha ok glad good happy woohoo
1694256188,enthusiasm,MetalVirgin,welcome long color
1694256221,neutral,Adam__Carter,know google chrome password firebox
1694256275,relief,Seiryu6,work auditing away time hard decision happy
1694256294,neutral,allysont,mini collection star war figurine office
1694256340,neutral,mrBlotto,song axe umbra mai fu i i i largo i i he ½ndel
1694256388,neutral,gregorzalaznik,office bit strange short holliday map dead ex re vamp 4 go ram monday bit nice
1694256464,happiness,tiffanieee,houstatlantavega soon later nov 18th night successful 2837 hour heaven
